	30-41	34-43	36-43	40-41	dt
3388	0.1300236406619389	1.69080234833659	0.1132686084142384	0.04022988505747331	24.01.2016 13:00:16
3389	0.1401425178147263	1.69080234833659	0.12052117263843683	0.05232558139535021	24.01.2016 13:20:16
3390	0.14420803782505734	1.69080234833659	0.12337662337662428	0.05780346820809221	24.01.2016 13:30:16
3391	0.14761904761904754	1.69080234833659	0.13071895424836838	0.06086956521738996	24.01.2016 13:40:16
3392	0.12322274881516487	1.69080234833659	0.11038961038961026	0.040462427745665275	24.01.2016 13:50:16
3393	0.12322274881516487	1.69080234833659	0.11038961038961026	0.040462427745665275	24.01.2016 14:00:16
3394	0.12322274881516487	1.69080234833659	0.10749185667752371	0.040462427745665275	24.01.2016 14:10:16
3395	0.12056737588652462	1.69080234833659	0.10749185667752371	0.04322766570605157	24.01.2016 14:20:16
3396	0.12056737588652462	1.69080234833659	0.10749185667752371	0.04322766570605157	24.01.2016 14:30:16
3397	0.11848341232227533	1.69080234833659	0.10749185667752371	0.04322766570605157	24.01.2016 14:40:16
3398	0.11583924349881788	1.69080234833659	0.10749185667752371	0.04322766570605157	24.01.2016 14:50:16
3399	0.11583924349881788	1.69080234833659	0.10749185667752371	0.04322766570605157	24.01.2016 15:00:16
3400	0.1132075471698107	1.69080234833659	0.10749185667752371	0.04322766570605157	24.01.2016 15:10:16
3401	0.10900473933649239	1.69080234833659	0.1045751633986916	0.040462427745665275	24.01.2016 15:20:16
3402	0.10638297872340326	1.69080234833659	0.10097719869706828	0.040462427745665275	24.01.2016 15:30:16
3403	0.10900473933649239	1.69080234833659	0.10097719869706828	0.03768115942028984	24.01.2016 15:40:16
3404	0.10377358490566016	1.69080234833659	0.0974025974025985	0.0374639769452449	24.01.2016 15:50:16
3405	0.10377358490566016	1.69080234833659	0.0974025974025985	0.03468208092485488	24.01.2016 16:00:16
3406	0.10117647058823585	1.69080234833659	0.0974025974025985	0.034482758620690564	24.01.2016 16:10:16
3407	0.0964705882352949	1.69080234833659	0.09090909090909072	0.03170028818443839	24.01.2016 16:20:16
3408	0.0964705882352949	1.69080234833659	0.09090909090909072	0.03170028818443839	24.01.2016 16:30:16
3409	0.08962264150943355	1.69080234833659	0.08143322475569974	0.02873563218390781	24.01.2016 16:40:16
3410	0.08530805687203664	1.69080234833659	0.08496732026143802	0.02312138728323711	24.01.2016 16:50:16
3411	0.08530805687203664	1.69080234833659	0.08196721311475512	0.026086956521739837	24.01.2016 17:00:16
3412	0.08530805687203664	1.69080234833659	0.07843137254901993	0.02312138728323711	24.01.2016 17:10:16
3413	0.08274231678486953	1.69080234833659	0.07843137254901993	0.02312138728323711	24.01.2016 17:20:15
3414	0.08530805687203664	1.69080234833659	0.08143322475569974	0.02312138728323711	24.01.2016 17:30:15
3415	0.08274231678486953	1.69080234833659	0.07843137254901993	0.02312138728323711	24.01.2016 17:40:15
3416	0.08530805687203664	1.69080234833659	0.08196721311475512	0.02312138728323711	24.01.2016 17:50:15
3417	0.08018867924528333	1.69080234833659	0.08143322475569974	0.020172910662825276	24.01.2016 18:10:15
3418	0.06352941176470639	1.69080234833659	0.06493506493506607	0.008645533141210601	24.01.2016 18:20:15
3419	0.06352941176470639	1.69080234833659	0.06148867313915902	0.008645533141210601	24.01.2016 18:30:15
3420	0.056338028169014266	1.69080234833659	0.05844155844155828	0.0	24.01.2016 18:40:15
3421	0.056338028169014266	1.74363992172211	0.05844155844155828	0.0	24.01.2016 18:50:15
3422	0.04941176470588116	1.74363992172211	0.0550161812297744	-0.0028653295128945495	24.01.2016 19:00:15
3423	0.04941176470588116	1.74363992172211	0.05194805194805228	-0.005747126436782749	24.01.2016 19:10:15
3424	0.04449648711943835	1.74363992172211	0.051612903225806715	-0.008595988538683649	24.01.2016 19:20:15
3425	0.04205607476635511	1.74363992172211	0.04207119741100328	-0.014326647564469821	24.01.2016 19:30:15
3426	0.04245283018867909	1.74363992172211	0.04207119741100328	-0.014326647564469821	24.01.2016 19:40:15
3427	0.0375586854460096	1.74363992172211	0.04207119741100328	-0.020057306590258922	24.01.2016 19:50:15
3428	0.03512880562060983	1.74363992172211	0.03225806451612714	-0.02285714285714299	24.01.2016 20:00:15
3429	0.030444964871195617	1.74363992172211	0.03225806451612714	-0.02564102564102494	24.01.2016 20:10:15
3430	0.028037383177570853	1.74363992172211	0.028938906752410683	-0.03428571428571377	24.01.2016 20:20:15
3431	0.025641025641027118	1.74363992172211	0.01935483870967627	-0.03703703703703707	24.01.2016 20:30:15
3432	0.023474178403755725	1.74363992172211	0.022653721682847395	-0.04000000000000062	24.01.2016 20:40:15
3433	0.016470588235292585	1.74363992172211	0.01298701298701216	-0.04571428571428591	24.01.2016 20:50:15
3434	0.016470588235292585	1.74363992172211	0.01298701298701216	-0.04571428571428591	24.01.2016 21:00:15
3435	0.016470588235292585	1.74363992172211	0.009708737864077832	-0.05142857142857133	24.01.2016 21:10:15
3436	0.011709601873536198	1.74363992172211	0.006451612903227019	-0.05681818181818138	24.01.2016 21:20:15
3437	0.007025761124121903	1.74363992172211	0.00323624595469313	-0.05982905982906	24.01.2016 21:30:15
3438	0.007025761124121903	1.74363992172211	-7.320309233334909e-17	-0.065527065527064	24.01.2016 21:40:15
3439	1.1719368303132415e-15	1.74363992172211	-0.00649350649350609	-0.065527065527064	24.01.2016 21:50:15
3440	0.016393442622950467	1.99021526418787	0.019607843137255384	-0.054441260744986175	24.01.2016 22:00:15
3441	0.014084507042252708	1.99021526418787	0.019607843137255384	-0.060171919770773706	24.01.2016 22:10:15
3442	0.014150943396226877	1.99021526418787	0.016393442622950734	-0.060518731988472824	24.01.2016 22:20:15
3443	0.014084507042252708	1.99021526418787	0.01628664495114154	-0.06590257879656147	24.01.2016 22:30:15
3444	0.014150943396226877	1.99021526418787	0.01307189542483751	-0.06896551724137978	24.01.2016 22:40:15
3445	0.011820330969268305	1.99021526418787	0.009836065573770756	-0.07471264367816094	24.01.2016 22:50:15
3446	0.009433962264151633	1.99021526418787	0.006535947712417904	-0.07471264367816094	24.01.2016 23:00:15
3447	0.009433962264151633	1.99021526418787	0.006535947712417904	-0.07780979827089238	24.01.2016 23:10:15
3448	0.0070588235294119835	1.99021526418787	0.006535947712417904	-0.08045977011494206	24.01.2016 23:20:15
3449	0.021176470588234696	2.28962818003914	0.026490066225165736	-0.07204610951008594	24.01.2016 23:30:15
3450	0.01886792452830198	2.28962818003914	0.026490066225165736	-0.07826086956521648	24.01.2016 23:40:15
3451	0.01886792452830198	2.28962818003914	0.0231023102310226	-0.0809248554913291	24.01.2016 23:50:15
3452	0.01886792452830198	2.28962818003914	0.0231023102310226	-0.08357348703170044	25.01.2016 0:00:15
3453	0.01647058823529374	2.28962818003914	0.019736842105262067	-0.08933717579250718	25.01.2016 0:10:15
3454	0.016548463356973735	2.28962818003914	0.016611295681063024	-0.09248554913294858	25.01.2016 0:20:14
3455	0.01662707838479764	2.28962818003914	0.009900990099008557	-0.09510086455331523	25.01.2016 0:30:15
3456	0.021276595744681322	2.28962818003914	0.016611295681063024	-0.09510086455331523	25.01.2016 0:40:14
3457	0.021276595744681322	2.28962818003914	0.016501650165016382	-0.09510086455331523	25.01.2016 0:50:15
3458	0.023696682464454714	2.28962818003914	0.019867549668874718	-0.09826589595375898	25.01.2016 1:00:15
3459	0.021276595744681322	2.28962818003914	0.016501650165016382	-0.1008645533141233	25.01.2016 1:10:14
